x_min, x_max, y_min, y_max, z_min, z_max, position_increment, sphere_pts, orientation_num, 
-0.2,0.7,-1,1,-0.2,1.5,0.1,50,20,
x, y, z, qx, qy, qz, qw, j1, j2, j3, j4, j5, j6, j7, 
-0.1,-0.3,0.7,0.240912,-0.109369,-0.658095,0.704919,2.66763,-0.187014,0.670176,1.9482,1.46592,-0.549426,-0.74117,
-0.1,-0.3,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.40439,0.679951,0.083772,1.9883,1.48188,-0.59312,-0.516803,
-0.1,-0.3,0.8,0.485216,0.809052,0.212872,-0.254334,2.59025,0.508969,-0.27924,1.6244,-1.55658,-1.00788,0.254706,
-0.1,-0.3,0.8,0.930077,0.0704029,-0.204894,-0.296679,3.14064,1.07562,-1.17281,1.64589,-1.069,0.506422,0.168096,
-0.1,-0.3,0.8,0.844791,0.310368,-0.426841,-0.0883543,2.98611,1.04297,-1.03319,1.63561,-0.401948,0.412908,0.256461,
-0.1,-0.3,0.8,0.700479,0.509244,-0.424114,0.264815,2.62119,0.0401404,0.446784,1.61297,-0.245363,0.709094,-0.570689,
-0.1,-0.3,0.8,0.512994,0.653328,-0.137939,0.539419,2.7237,-0.176226,0.586404,1.55555,-0.439285,0.822553,0.256815,
-0.1,-0.3,0.8,-0.322719,-0.570835,0.617807,0.433952,2.8523,0.896624,-0.670176,1.78585,-0.281211,-0.944896,-0.783806,
-0.1,-0.3,0.8,-0.143417,-0.591127,0.78482,-0.118565,2.61521,0.145254,0.335088,1.77677,-0.129472,-0.885301,-0.727934,
-0.1,-0.3,0.8,-0.0214381,0.556364,-0.50836,0.65694,2.82027,-0.348394,0.809796,1.77411,0.391704,-0.419399,-0.0276944,
-0.1,-0.3,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.58994,0.604208,-0.13962,1.58313,1.25485,-0.448995,-0.781623,
-0.1,-0.3,0.9,0.237461,0.879552,-0.0269431,-0.411429,2.89567,0.476417,-0.642252,1.18088,-0.803762,-1.43883,0.213202,
-0.1,-0.3,0.9,0.844791,0.310368,-0.426841,-0.0883543,2.95685,0.698547,-0.809796,1.11936,-0.658165,0.70386,0.25042,
-0.1,-0.3,0.9,-0.0112648,0.877424,-0.353145,-0.324482,2.85292,0.340159,-0.27924,1.24516,-0.463845,-1.47811,0.00641565,
-0.1,-0.3,0.9,0.700479,0.509244,-0.424114,0.264815,2.767,0.370119,-0.167544,1.0695,-0.402606,0.878735,0.252711,
-0.1,-0.3,0.9,-0.240438,0.807583,-0.538418,0.0103137,2.88916,-0.0405742,0.446784,1.2871,-0.125552,-1.28248,0.261364,
-0.1,-0.3,0.9,0.512994,0.653328,-0.137939,0.539419,3.13921,-0.248688,1.2845,0.970807,-0.521289,1.37732,-0.255173,
-0.1,-0.3,0.9,-0.322719,-0.570835,0.617807,0.433952,2.89927,0.611807,-0.586404,1.31548,-0.495439,-0.650746,-0.783483,
-0.1,-0.3,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.79544,0.0331455,0.446784,1.30046,-0.340051,-0.51593,-0.776399,
-0.1,-0.3,0.9,-0.0214381,0.556364,-0.50836,0.65694,2.95568,-0.278292,0.921492,1.27857,0.285595,-0.102903,-0.216184,
-0.1,-0.3,1,-0.497779,-0.492155,0.139203,0.700444,3.10384,0.329304,-0.726024,0.577263,-1.56578,-0.390469,-0.409298,
-0.1,-0.3,1,-0.322719,-0.570835,0.617807,0.433952,3.10516,0.0914404,0.41886,0.571065,-1.55929,-0.00566068,-0.717263,
-0.1,-0.3,1,-0.143417,-0.591127,0.78482,-0.118565,3.12115,0.0519551,0.781872,0.532674,-0.674626,-0.0158787,-0.690189,
-0.1,-0.3,1,-0.0214381,0.556364,-0.50836,0.65694,3.14157,-0.0124512,0.921492,0.448944,0.334823,0.38428,-0.359549,
-0.1,-0.2,-0.1,0.809288,-0.273956,0.147917,0.498117,-0.517439,0.42451,-0.949416,1.00981,1.04516,0.581107,-0.0664565,
-0.1,-0.2,-0.1,0.817517,-0.0408083,0.498564,0.285366,-0.516196,0.391735,-0.781872,0.908297,0.188905,0.760753,-0.372466,
-0.1,-0.2,-0.1,0.30112,0.734389,0.297968,0.530297,-0.284468,0.419374,-1.36828,1.07724,-0.960739,-1.23714,-0.782996,
-0.1,-0.2,-0.1,0.761049,0.175511,0.606239,-0.149912,-0.217104,0.442008,-1.36828,0.784883,0.139732,1.13417,-0.774238,
-0.1,-0.2,-0.1,0.410377,-0.470735,0.318076,0.713322,-0.522314,-0.302609,0.809796,0.816682,-0.306258,1.1162,-0.0975123,
-0.1,-0.2,-0.1,0.286396,0.384678,0.865462,0.144829,-0.298469,0.543127,-1.36828,1.05722,-1.17363,0.0436168,0.249707,
-0.1,-0.2,0.2,0.761049,0.175511,0.606239,-0.149912,-0.50193,1.13944,-1.36828,2.2965,-0.125763,0.342691,-0.490915,
-0.1,-0.2,0.5,0.512994,0.653328,-0.137939,0.539419,2.79653,-0.344813,0.111696,2.78983,-0.840922,-0.35141,-0.192079,
-0.1,-0.2,0.5,-0.675058,0.119568,0.726055,0.0533348,3.0503,0.94395,-0.223392,2.64924,1.10566,-0.370193,-0.770529,
-0.1,-0.2,0.5,0.637035,0.0647065,-0.592918,0.488312,2.75224,0.23762,0.13962,2.73107,0.830507,-0.280769,-0.267536,
-0.1,-0.2,0.5,0.549896,0.218207,-0.0961681,0.80047,2.77955,-0.18265,0.027924,2.66803,-0.0831493,0.377736,0.233351,
-0.1,-0.2,0.6,0.944954,-0.192515,0.041596,-0.261285,3.13412,1.06629,-0.753948,2.46296,-0.855097,0.871042,-0.556115,
-0.1,-0.2,0.6,0.930077,0.0704029,-0.204894,-0.296679,3.12535,1.12597,-0.83772,2.51103,-0.594147,0.143955,-0.65928,
-0.1,-0.2,0.6,0.844791,0.310368,-0.426841,-0.0883543,2.60147,0.647097,-0.13962,2.52615,-0.381511,-0.12823,-0.776673,
-0.1,-0.2,0.6,0.700479,0.509244,-0.424114,0.264815,2.48937,-0.0543311,0.195468,2.51431,-0.402213,-0.0569296,-0.616448,
-0.1,-0.2,0.6,0.512994,0.653328,-0.137939,0.539419,2.48715,-0.319385,0.13962,2.4308,-0.644462,0.139395,0.233348,
-0.1,-0.2,0.6,-0.675058,0.119568,0.726055,0.0533348,3.13651,1.11564,-0.893568,2.37025,0.71798,0.213372,-0.7264,
-0.1,-0.2,0.6,0.637035,0.0647065,-0.592918,0.488312,2.50576,0.0598781,0.13962,2.38243,0.673066,0.108216,-0.757786,
-0.1,-0.2,0.6,0.549896,0.218207,-0.0961681,0.80047,2.55436,-0.16341,0.055848,2.31918,-0.0192945,0.947339,0.247695,
-0.1,-0.2,0.6,0.240912,-0.109369,-0.658095,0.704919,2.46065,-0.0316098,0.055848,2.41505,1.41196,0.0223466,-0.343497,
-0.1,-0.2,0.7,0.944954,-0.192515,0.041596,-0.261285,3.13998,0.984092,-1.00526,2.12812,-1.41709,0.845829,-0.085439,
-0.1,-0.2,0.7,0.930077,0.0704029,-0.204894,-0.296679,3.12267,1.02114,-1.06111,2.16824,-0.850572,0.258139,-0.395515,
-0.1,-0.2,0.7,0.844791,0.310368,-0.426841,-0.0883543,3.12081,1.03733,-1.17281,2.16655,-0.328683,-0.13224,0.0933378,
-0.1,-0.2,0.7,0.700479,0.509244,-0.424114,0.264815,2.43845,0.133733,-1.17961e-16,2.1324,-0.429451,0.211883,-0.196476,
-0.1,-0.2,0.7,0.512994,0.653328,-0.137939,0.539419,2.5481,-0.46296,0.363012,2.04215,-0.649167,0.585336,0.254048,
-0.1,-0.2,0.7,0.637035,0.0647065,-0.592918,0.488312,2.50955,0.248889,-0.083772,1.99445,0.704218,0.584478,-0.771761,
-0.1,-0.2,0.7,-0.143417,-0.591127,0.78482,-0.118565,2.5552,0.0243311,0.083772,2.26474,-0.0442541,-1.30533,-0.401836,
-0.1,-0.2,0.7,0.549896,0.218207,-0.0961681,0.80047,2.5681,-0.143907,0.083772,1.92639,0.0501925,1.32503,0.204752,
-0.1,-0.2,0.7,0.240912,-0.109369,-0.658095,0.704919,2.47729,-0.0993644,0.111696,2.023,1.39429,0.00108908,-0.733386,
-0.1,-0.2,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.59087,0.67992,-0.390936,2.12393,1.47964,-0.289959,-0.179185,
-0.1,-0.2,0.8,0.930077,0.0704029,-0.204894,-0.296679,3.12672,0.851998,-1.14488,1.76659,-1.02498,0.369358,-0.156191,
-0.1,-0.2,0.8,0.844791,0.310368,-0.426841,-0.0883543,3.1389,0.8624,-1.25658,1.75475,-0.399245,0.0801406,0.221323,
-0.1,-0.2,0.8,0.700479,0.509244,-0.424114,0.264815,2.58287,0.350402,-0.307164,1.70382,-0.428889,0.363689,0.259847,
-0.1,-0.2,0.8,-0.322719,-0.570835,0.617807,0.433952,3.06623,0.728557,-1.00526,1.85583,-0.0983531,-1.26737,-0.53012,
-0.1,-0.2,0.8,0.637035,0.0647065,-0.592918,0.488312,2.99364,0.693564,-1.06111,1.54474,0.280143,1.31049,0.261432,
-0.1,-0.2,0.8,-0.143417,-0.591127,0.78482,-0.118565,2.58245,0.0269509,0.055848,1.86588,0.0082549,-0.934129,-0.33084,
-0.1,-0.2,0.8,-0.0214381,0.556364,-0.50836,0.65694,2.61352,-0.404257,0.363012,1.81505,0.447597,-0.126781,0.261208,
-0.1,-0.2,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.59042,0.119206,0.055848,1.70339,0.780698,-0.712015,-0.783187,
-0.1,-0.2,0.9,0.930077,0.0704029,-0.204894,-0.296679,3.13617,0.625952,-1.14488,1.27002,-1.23332,0.494771,0.129081,
-0.1,-0.2,0.9,0.844791,0.310368,-0.426841,-0.0883543,3.04908,0.596344,-1.06111,1.24706,-0.584995,0.392136,0.250657,
-0.1,-0.2,0.9,0.700479,0.509244,-0.424114,0.264815,2.73599,0.120498,-0.111696,1.17007,-0.654918,0.754985,0.259148,
-0.1,-0.2,0.9,-0.322719,-0.570835,0.617807,0.433952,3.03478,0.521073,-0.921492,1.38497,-0.264597,-0.945596,-0.561701,
-0.1,-0.2,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.71819,-0.0027752,0.083772,1.38904,-0.0528978,-0.590085,-0.364053,
-0.1,-0.2,0.9,-0.0214381,0.556364,-0.50836,0.65694,2.79592,-0.36615,0.530556,1.32001,0.408306,0.129588,0.0368154,
-0.1,-0.2,0.9,-0.120001,-0.124899,0.946332,-0.272866,2.86394,0.418273,-0.586404,1.17692,1.22603,-0.110547,-0.784532,
-0.1,-0.2,1,-0.497779,-0.492155,0.139203,0.700444,3.11819,0.19814,-0.893568,0.648438,-1.56736,-0.551796,-0.605436,
-0.1,-0.2,1,-0.322719,-0.570835,0.617807,0.433952,3.0505,-0.0858163,0.307164,0.686394,-1.55496,-0.189474,-0.715593,
-0.1,-0.2,1,-0.143417,-0.591127,0.78482,-0.118565,2.99048,-0.00476829,0.13962,0.683833,-0.107871,-0.154521,-0.359339,
-0.1,-0.2,1,-0.0214381,0.556364,-0.50836,0.65694,3.1368,-0.23545,1.00526,0.533583,0.183145,0.499927,-0.314415,
-0.1,-0.2,1,0.496295,-0.15392,0.795586,-0.311516,3.08726,0.0583609,0.111696,0.454152,1.46261,-0.966235,-0.128118,
-0.1,-0.1,-0.1,0.809288,-0.273956,0.147917,0.498117,-0.520913,0.198737,-0.921492,0.972064,0.824665,0.538867,0.105167,
-0.1,-0.1,-0.1,0.817517,-0.0408083,0.498564,0.285366,-0.47256,0.225563,-0.921492,0.905646,0.0664427,0.630258,-0.157143,
-0.1,-0.1,-0.1,0.761049,0.175511,0.606239,-0.149912,-0.236169,0.24934,-1.31243,0.787109,0.020861,0.949757,-0.727698,
-0.1,-0.1,-0.1,0.286396,0.384678,0.865462,0.144829,-0.297704,0.33457,-1.36828,1.04265,-1.20986,-0.0456622,0.0808706,
-0.1,-0.1,0.5,0.512994,0.653328,-0.137939,0.539419,2.36576,-0.665097,-0.586404,2.60357,-1.39244,-0.00347012,0.16571,
-0.1,-0.1,0.5,0.637035,0.0647065,-0.592918,0.488312,3.04275,0.195613,-0.83772,2.67974,0.162114,-0.286227,0.240074,
-0.1,-0.1,0.5,0.240912,-0.109369,-0.658095,0.704919,2.68396,-0.234973,-0.670176,2.64833,0.674405,0.0524318,0.241695,
-0.1,-0.1,0.6,0.700479,0.509244,-0.424114,0.264815,2.52734,-0.0178424,-0.474708,2.46112,-0.850619,-0.301533,-0.246829,
-0.1,-0.1,0.6,0.637035,0.0647065,-0.592918,0.488312,2.6015,0.117923,-0.474708,2.35143,0.199066,0.260769,-0.297886,
-0.1,-0.1,0.6,-0.275142,0.233017,0.931199,-0.0535653,3.12694,0.607927,-0.97734,2.33453,1.41533,-0.250827,-0.442462,
-0.1,-0.1,0.6,0.240912,-0.109369,-0.658095,0.704919,2.52458,-0.0338099,-0.502632,2.33656,0.982958,0.394865,-0.2093,
-0.1,-0.1,0.6,-0.120001,-0.124899,0.946332,-0.272866,2.52909,-0.413981,-0.055848,2.4861,0.972223,-1.34389,0.027734,
-0.1,-0.1,0.7,0.930077,0.0704029,-0.204894,-0.296679,3.12154,0.621549,-1.06111,2.16425,-0.948128,0.128049,-0.738849,
-0.1,-0.1,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.74138,0.390082,-0.642252,2.16091,-0.794532,-0.102586,-0.551557,
-0.1,-0.1,0.7,0.637035,0.0647065,-0.592918,0.488312,2.5222,-0.0702634,-0.223392,1.97079,0.349515,0.551961,-0.748981,
-0.1,-0.1,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.96867,0.597834,-1.00526,2.12048,1.42649,0.0741847,0.147789,
-0.1,-0.1,0.8,0.930077,0.0704029,-0.204894,-0.296679,3.12652,0.565412,-1.14488,1.76323,-1.06542,0.259281,-0.402257,
-0.1,-0.1,0.8,0.844791,0.310368,-0.426841,-0.0883543,3.1387,0.582877,-1.25658,1.75,-0.489234,-0.149141,0.0953772,
-0.1,-0.1,0.8,0.700479,0.509244,-0.424114,0.264815,2.60481,0.0739484,-0.390936,1.67126,-0.68814,0.268287,0.257304,
-0.1,-0.1,0.8,0.637035,0.0647065,-0.592918,0.488312,2.67085,0.0522773,-0.335088,1.52304,0.498761,0.916172,-0.764644,
-0.1,-0.1,0.8,-0.143417,-0.591127,0.78482,-0.118565,2.59551,-0.0989912,-0.223392,1.82791,0.119349,-0.904724,0.0549478,
-0.1,-0.1,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.86358,0.439694,-0.83772,1.70042,1.31427,-0.019525,-0.225875,
-0.1,-0.1,0.9,0.930077,0.0704029,-0.204894,-0.296679,3.13642,0.402791,-1.14488,1.26656,-1.23471,0.402665,-0.0701924,
-0.1,-0.1,0.9,0.844791,0.310368,-0.426841,-0.0883543,3.13175,0.407048,-1.22866,1.24213,-0.555001,0.15881,0.248671,
-0.1,-0.1,0.9,-0.0112648,0.877424,-0.353145,-0.324482,2.84799,-0.319028,-1.17961e-16,1.16382,-1.34741,-1.47102,-0.169789,
-0.1,-0.1,0.9,0.700479,0.509244,-0.424114,0.264815,2.74332,-0.226883,0.083772,1.13467,-1.04527,0.796096,0.250635,
-0.1,-0.1,0.9,-0.322719,-0.570835,0.617807,0.433952,3.13788,0.321413,-1.11696,1.32864,-0.037852,-1.13155,-0.310046,
-0.1,-0.1,0.9,0.637035,0.0647065,-0.592918,0.488312,3.05593,0.216795,-1.00526,0.91764,0.574394,1.4801,-0.249707,
-0.1,-0.1,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.74773,-0.0276017,-0.27924,1.35176,0.232,-0.552337,0.0631274,
-0.1,-0.1,0.9,-0.120001,-0.124899,0.946332,-0.272866,2.78837,0.0165201,-0.251316,1.17374,0.736299,-0.273636,-0.783155,
-0.1,-0.1,1,-0.322719,-0.570835,0.617807,0.433952,3.0794,-0.240285,0.223392,0.59425,-1.5468,-0.365945,-0.603043,
-0.1,-0.1,1,-0.143417,-0.591127,0.78482,-0.118565,3.05101,-0.00641615,-0.530556,0.62377,0.48443,-0.0826917,0.0314858,
-0.1,-0.1,1,-0.0214381,0.556364,-0.50836,0.65694,3.11688,-0.257677,0.307164,0.336562,0.679044,0.819266,-0.091698,
-0.1,-0.1,1,0.496295,-0.15392,0.795586,-0.311516,3.09268,-0.106772,0.027924,0.438608,1.4648,-0.779869,-0.130757,
-0.1,-1.38778e-16,-0.1,0.809288,-0.273956,0.147917,0.498117,-0.517963,-0.09924,-0.781872,0.769884,0.569105,0.531779,0.140692,
-0.1,-1.38778e-16,-0.1,0.817517,-0.0408083,0.498564,0.285366,-0.370667,0.0118812,-1.14488,0.734619,0.0742266,0.576743,0.0526545,
-0.1,-1.38778e-16,-0.1,0.286396,0.384678,0.865462,0.144829,-0.352632,0.0514487,-1.20073,0.877099,-1.41033,-0.0192148,-0.020813,
-0.1,-1.38778e-16,0.8,0.930077,0.0704029,-0.204894,-0.296679,3.14044,0.260986,-1.17281,1.63597,-1.14675,0.181925,-0.542391,
-0.1,-1.38778e-16,0.8,0.844791,0.310368,-0.426841,-0.0883543,3.13542,0.276136,-1.25658,1.62157,-0.606829,-0.282753,0.000246529,
-0.1,-1.38778e-16,0.8,-0.675058,0.119568,0.726055,0.0533348,3.12254,0.229354,-1.08904,1.4799,0.212636,0.33455,-0.780945,
-0.1,-1.38778e-16,0.8,0.637035,0.0647065,-0.592918,0.488312,2.93798,0.102817,-0.949416,1.37736,-0.0602207,1.00355,0.230771,
-0.1,-1.38778e-16,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.87539,0.135892,-0.865644,1.5743,1.12521,-0.0466281,-0.118418,
-0.1,-1.38778e-16,0.9,0.930077,0.0704029,-0.204894,-0.296679,3.13496,0.1313,-1.11696,1.13108,-1.31365,0.354356,-0.177727,
-0.1,-1.38778e-16,0.9,0.844791,0.310368,-0.426841,-0.0883543,3.12871,0.137793,-1.20073,1.10372,-0.648563,0.0585083,0.194771,
-0.1,-1.38778e-16,0.9,-0.322719,-0.570835,0.617807,0.433952,3.14067,0.0311021,-1.08904,1.13994,-0.146939,-1.20459,-0.287022,
-0.1,-1.38778e-16,0.9,0.637035,0.0647065,-0.592918,0.488312,3.06248,-0.0693043,-0.893568,0.719403,0.01224,1.45067,0.120918,
-0.1,-1.38778e-16,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.81087,-0.206216,-0.41886,1.18464,0.229604,-0.464981,0.25541,
-0.1,-1.38778e-16,0.9,-0.120001,-0.124899,0.946332,-0.272866,2.90392,-0.0552027,-0.614328,1.03274,0.92078,-0.025037,-0.559231,
-0.1,0.1,0.5,-0.146575,-0.385377,-0.753727,0.511758,2.24566,-0.714872,-1.06111,2.02881,1.16029,-0.0912307,-0.26278,
-0.1,0.1,0.5,0.240912,-0.109369,-0.658095,0.704919,2.24937,-0.725605,-1.06111,1.98621,0.199123,0.407983,-0.244877,
-0.1,0.1,0.5,-0.120001,-0.124899,0.946332,-0.272866,2.16195,-0.813816,-1.08904,2.17234,0.10113,-0.955739,0.0967248,
-0.1,0.1,0.6,-0.458123,0.0110889,-0.37481,0.805927,2.21142,-0.806319,-0.893568,1.85756,1.25179,1.03635,0.176578,
-0.1,0.1,0.8,0.930077,0.0704029,-0.204894,-0.296679,3.12609,-0.0601612,-1.14488,1.38593,-1.28142,0.18487,-0.585728,
-0.1,0.1,0.8,0.844791,0.310368,-0.426841,-0.0883543,3.13962,-0.0358806,-1.25658,1.36989,-0.706033,-0.323509,-0.0241792,
-0.1,0.1,0.8,-0.675058,0.119568,0.726055,0.0533348,3.13883,-0.0738932,-1.08904,1.23407,0.0796944,0.307824,-0.74973,
-0.1,0.1,0.8,0.637035,0.0647065,-0.592918,0.488312,2.94789,-0.215941,-0.893568,1.0933,-0.272811,1.02495,0.254961,
-0.1,0.1,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.9716,-0.11175,-1.00526,1.32319,1.07209,0.0795064,-0.047341,
-0.1,0.1,0.9,0.930077,0.0704029,-0.204894,-0.296679,3.13563,-0.194699,-1.00526,0.830338,-1.51155,0.360356,-0.162808,
-0.1,0.1,0.9,0.844791,0.310368,-0.426841,-0.0883543,3.13441,-0.184237,-1.11696,0.794574,-0.797543,0.0637676,0.205608,
-0.1,0.1,0.9,-0.120001,-0.124899,0.946332,-0.272866,3.05694,-0.260995,-0.83772,0.705857,1.03386,0.200834,-0.497162,
-0.1,0.2,0.5,0.700479,0.509244,-0.424114,0.264815,2.54859,-0.787127,-1.22866,1.66853,-1.50243,-0.606642,0.0517998,
-0.1,0.2,0.5,0.637035,0.0647065,-0.592918,0.488312,2.44724,-0.801676,-1.08904,1.66419,-0.74916,0.309743,-0.13626,
-0.1,0.2,0.5,-0.146575,-0.385377,-0.753727,0.511758,2.45374,-0.808202,-1.14488,1.60221,1.2076,0.237995,-0.423771,
-0.1,0.2,0.5,0.240912,-0.109369,-0.658095,0.704919,2.49712,-0.814752,-1.14488,1.55152,0.119585,0.722491,0.0246066,
-0.1,0.2,0.6,0.700479,0.509244,-0.424114,0.264815,2.47612,-0.73128,-0.949416,1.51408,-1.42787,-0.253125,0.261043,
-0.1,0.2,0.6,0.637035,0.0647065,-0.592918,0.488312,2.40911,-0.807052,-0.753948,1.47239,-0.696804,0.701931,-0.294152,
-0.1,0.2,0.6,-0.146575,-0.385377,-0.753727,0.511758,2.49199,-0.753272,-0.865644,1.41714,1.28878,0.0629608,-0.712468,
-0.1,0.2,0.6,0.240912,-0.109369,-0.658095,0.704919,2.51986,-0.766135,-0.865644,1.36231,0.456183,0.861446,-0.429807,
-0.1,0.2,0.6,-0.120001,-0.124899,0.946332,-0.272866,2.41538,-0.774929,-0.865644,1.61781,0.222594,-0.474143,0.0123554,
0,-0.8,0.3,-0.135742,0.975487,0.0644285,0.160776,-0.199661,1.44219,-1.36828,0.17915,-1.31742,-0.36222,-0.121997,
0,-0.8,0.3,0.0988827,-0.014907,0.0111632,0.994925,-0.115471,1.25848,1.3962,0.261403,-1.25596,-0.0171626,-0.137752,
0,-0.8,0.4,-0.0112648,0.877424,-0.353145,-0.324482,-0.372057,1.40558,1.3962,0.163318,1.48277,0.239386,-0.692971,
0,-0.8,0.4,0.286015,-0.606791,-0.2493,0.698462,1.2628,1.49986,1.2845,0.180804,-1.27522,-0.826187,-0.277476,
0,-0.8,0.4,-0.0287899,-0.330411,-0.198548,0.922268,0.0617817,1.35316,1.3962,0.416237,-0.795733,-0.526054,0.0729044,
0,-0.8,0.5,-0.135742,0.975487,0.0644285,0.160776,3.13149,1.27182,1.3962,0.343383,-1.05125,-0.31525,0.158215,
0,-0.8,0.5,0.237461,0.879552,-0.0269431,-0.411429,2.52363,1.31966,1.2845,0.312189,-1.55927,0.385454,0.0877289,
0,-0.8,0.5,-0.0112648,0.877424,-0.353145,-0.324482,2.95474,1.42117,1.08904,0.177605,-1.53245,0.140309,-0.739079,
0,-0.8,0.5,-0.0287899,-0.330411,-0.198548,0.922268,2.72867,1.55665,-1.36828,0.30249,-0.741274,-0.601703,-0.0257942,
0,-0.8,0.5,0.0988827,-0.014907,0.0111632,0.994925,0.191411,1.56843,1.3962,0.35484,-1.55015,0.0124937,-0.550917,
0,-0.7,0.1,0.237461,0.879552,-0.0269431,-0.411429,0.0313628,0.852561,1.3962,0.208931,1.04368,0.861298,-0.241352,
0,-0.7,0.1,0.30112,0.734389,0.297968,0.530297,-0.453253,1.02754,0.223392,0.541237,-1.56262,0.368367,-0.363949,
0,-0.7,0.1,0.286015,-0.606791,-0.2493,0.698462,-0.0835502,0.777162,1.3962,0.562694,0.110112,-0.538385,0.00273643,
0,-0.7,0.1,0.549896,0.218207,-0.0961681,0.80047,-0.291881,1.07797,-1.17961e-16,0.394321,-0.218484,-0.395658,-0.782433,
0,-0.7,0.1,0.427302,0.327739,0.505037,0.674491,-0.215051,1.0583,0.167544,0.154851,-0.96255,0.963392,-0.0962006,
0,-0.7,0.1,0.0988827,-0.014907,0.0111632,0.994925,-0.0770914,0.739094,1.3962,0.531202,-1.32182,-0.036424,0.115895,
0,-0.7,0.2,0.485216,0.809052,0.212872,-0.254334,0.040315,1.48325,-1.36828,0.762748,-1.39579,1.31223,-0.6028,
0,-0.7,0.2,-0.0112648,0.877424,-0.353145,-0.324482,-0.172693,0.743281,1.3962,0.763461,1.2374,0.3506,-0.707358,
0,-0.7,0.2,0.286015,-0.606791,-0.2493,0.698462,-0.201431,0.769008,1.3962,0.981642,0.300983,-0.926303,0.109236,
0,-0.7,0.2,-0.0287899,-0.330411,-0.198548,0.922268,-0.0805383,0.712224,1.3962,0.957029,-0.639506,-0.518468,0.243565,
0,-0.7,0.2,0.042146,-0.219599,0.509645,0.83082,-0.49711,0.840034,1.14488,0.730036,-0.312234,0.895299,-0.0916209,
0,-0.7,0.2,0.0988827,-0.014907,0.0111632,0.994925,-0.185372,0.70415,1.3962,0.999191,-1.25516,-0.150997,-0.28906,
0,-0.7,0.3,-0.0112648,0.877424,-0.353145,-0.324482,-0.343858,0.793516,1.3962,1.07654,1.30948,0.265455,-0.361463,
0,-0.7,0.3,-0.0287899,-0.330411,-0.198548,0.922268,-0.378789,0.838635,1.31243,1.19148,-0.296329,-0.857689,0.231416,
0,-0.7,0.3,0.0988827,-0.014907,0.0111632,0.994925,-0.399001,0.8141,1.3962,1.22113,-1.09541,-0.319328,-0.552705,
0,-0.7,0.5,-0.135742,0.975487,0.0644285,0.160776,2.47073,0.911241,1.31243,1.24863,-0.455774,-0.862944,0.0651741,
0,-0.7,0.5,0.237461,0.879552,-0.0269431,-0.411429,2.06438,0.92391,1.36828,1.24251,-1.12741,0.110694,-0.370079,
0,-0.7,0.5,-0.0112648,0.877424,-0.353145,-0.324482,1.26695,1.09379,1.3962,1.21673,-0.215455,-0.535536,-0.764406,
0,-0.7,0.5,0.512994,0.653328,-0.137939,0.539419,2.36409,0.90688,1.3962,1.05615,0.822555,0.393085,-0.604135,
0,-0.7,0.5,0.427302,0.327739,0.505037,0.674491,2.96957,0.939101,1.36828,0.908718,0.630782,1.31878,0.153846,
0,-0.7,0.5,-0.0287899,-0.330411,-0.198548,0.922268,0.294736,1.18724,1.3962,1.23721,-1.51695,-0.714212,-0.730761,
0,-0.7,0.6,-0.135742,0.975487,0.0644285,0.160776,3.00301,0.728325,1.3962,1.07052,-1.0314,-0.483146,0.0389232,
0,-0.7,0.6,0.237461,0.879552,-0.0269431,-0.411429,2.54809,0.799337,1.22866,1.08657,-1.55579,0.228525,-0.204968,
0,-0.7,0.6,-0.0112648,0.877424,-0.353145,-0.324482,1.92458,1.09868,0.893568,1.08478,-0.476921,-0.541741,-0.729176,
0,-0.7,0.6,-0.240438,0.807583,-0.538418,0.0103137,0.545864,1.40596,1.31243,0.955722,1.47323,-0.64779,-0.337895,
0,-0.7,0.6,0.512994,0.653328,-0.137939,0.539419,2.66583,0.831261,1.2845,0.83234,0.665666,0.594657,-0.776235,
0,-0.7,0.6,-0.497779,-0.492155,0.139203,0.700444,1.85235,1.08834,0.949416,1.01064,-1.53992,0.603959,0.0395949,
0,-0.7,0.6,-0.322719,-0.570835,0.617807,0.433952,0.330735,1.43319,1.3962,0.862149,0.47403,0.614128,-0.639266,
0,-0.7,0.6,-0.0214381,0.556364,-0.50836,0.65694,2.68065,0.839882,1.3962,0.985366,0.652549,-0.934245,-0.48841,
0,-0.7,0.6,-0.375034,-0.0966935,0.296105,0.87311,0.422112,1.40395,1.3962,1.02329,-1.24438,0.594979,-0.234749,
0,-0.7,0.7,0.237461,0.879552,-0.0269431,-0.411429,2.67356,0.803599,0.949416,0.750369,-1.54017,0.0371848,0.0923717,
